t,Ia,Ib,I_total,Fluxr,Fluxl,Fluxu,Leakr,Leakl
2.235e-05,113.87782160186478,98.12596960492101,212.0037912067858,1.3925589972082046,-0.3765396496096354,-1.1498381802360882,0.030176240884174362,0.029092563358417894
2.2375000000000002e-05,113.92228502485148,98.1753780729336,212.09766309778507,1.39401159877866,-0.37751704888538373,-1.1514687077541412,0.030188235849003653,0.02910735064884242
2.2400000000000002e-05,113.9667504288969,98.22479328137113,212.19154371026804,1.3954758313691444,-0.3785057684703143,-1.1531150647478194,0.0302002327742645,0.029122148734045034
2.2425000000000003e-05,114.01121780986678,98.27421524288768,212.28543305275446,1.396951697642803,-0.3795058108647205,-1.15477725483484,0.030212231661825253,0.029136957619714722
2.2450000000000004e-05,114.05568716363126,98.32364397014952,212.3793311337808,1.3984392002667971,-0.38051717857271944,-1.1564552816383413,0.030224232513556895,0.029151777311546976
2.2475e-05,114.10015848606506,98.37307947583518,212.47323796190022,1.3999383419123008,-0.3815398741022467,-1.1581491487868774,0.030236235331333027,0.029166607815243807
2.25e-05,114.14463177304738,98.42252177263545,212.56715354568283,1.401449125254521,-0.3825738999650768,-1.1598588599144461,0.03024824011702989,0.029181449136513774
2.2525000000000002e-05,114.18910702046207,98.47197087325337,212.66107789371546,1.4029715529727003,-0.383619258676827,-1.1615844186604938,0.030260246872526327,0.029196301281071965
2.2550000000000003e-05,114.23358422419764,98.52142679040428,212.7550110146019,1.4045056277501486,-0.38467595275698424,-1.1633258286699533,0.030272255599703878,0.029211164254640057
2.2575000000000003e-05,114.27806338014724,98.57088953681583,212.84895291696307,1.4060513522742364,-0.3857439847289044,-1.1650830935932417,0.030284266300446686,0.02922603806294627
2.26e-05,114.32254448420882,98.62035912522796,212.94290360943677,1.4076087292364121,-0.3868233571198238,-1.1668562170862784,0.03029627897664156,0.02924092271172541
2.2625e-05,114.36702753228506,98.66983556839297,213.03686310067803,1.4091777613322196,-0.3879140724608772,-1.1686452028105099,0.03030829363017802,0.029255818206718947
2.265e-05,114.41151252028352,98.71931887907549,213.130831399359,1.4107584512613134,-0.38901613328711687,-1.170450054432932,0.030320310262948173,0.02927072455367486
2.2675000000000002e-05,114.45599944411663,98.76880907005248,213.22480851416913,1.4123508017274558,-0.3901295421375027,-1.1722707756260835,0.030332328876846892,0.02928564175834786
2.2700000000000003e-05,114.50048829970173,98.81830615411333,213.31879445381506,1.413954815438554,-0.3912543015549442,-1.1741073700680966,0.030344349473771674,0.029300569826499222
2.2725000000000003e-05,114.54497908296116,98.86781014405976,213.41278922702094,1.4155704951066477,-0.3923904140862849,-1.175959841442682,0.03035637205562274,0.02931550876389692
2.275e-05,114.58947178982227,98.91732105270593,213.5067928425282,1.41719784344794,-0.3935378822823333,-1.1778281934391683,0.03036839662430301,0.029330458576315596
2.2775e-05,114.63396641621748,98.9668388928784,213.60080530909588,1.4188368631828,-0.3946967086978669,-1.1797124297525068,0.030380423181718092,0.02934541926953653
2.2800000000000002e-05,114.67846295808431,99.01636367741615,213.69482663550048,1.420487557035785,-0.3958668958916507,-1.1816125540833007,0.030392451729776344,0.02936039084934776
2.2825000000000003e-05,114.72296141136547,99.06589541917063,213.7888568305361,1.4221499277356395,-0.397048446426438,-1.1835285701378027,0.030404482270388805,0.029375373321543982
2.2850000000000003e-05,114.76746177200889,99.11543413100574,213.88289590301463,1.4238239780153288,-0.3982413628690039,-1.1854604816279628,0.030416514805469252,0.029390366691926625
2.2875e-05,114.8119640359677,99.16497982579784,213.97694386176556,1.4255097106120331,-0.39944564779013697,-1.1874082922714189,0.030428549336934244,0.02940537096630389
2.29e-05,114.8564681992004,99.21453251643581,214.07100071563622,1.4272071282671661,-0.40066130376465886,-1.18937200579152,0.030440585866703024,0.029420386150490696
2.2925e-05,114.90097425767081,99.264092215821,214.1650664734918,1.4289162337263983,-0.401888333371447,-1.191351625917361,0.03045262439669763,0.02943541225030874
2.2950000000000002e-05,114.94548220734815,99.31365893686728,214.25914114421545,1.4306370297396527,-0.4031267391934311,-1.193347156383775,0.030464664928842804,0.02945044927158645
2.2975000000000003e-05,114.98999204420709,99.3632326925011,214.35322473670817,1.432369519061142,-0.4043765238176259,-1.1953586009313821,0.030476707465066127,0.029465497220159134
2.3000000000000003e-05,115.03450376422778,99.4128134956614,214.4473172598892,1.43411370444935,-0.4056376898351158,-1.1973859633065662,0.030488752007297903,0.029480556101868845
2.3025e-05,115.07901736339595,99.4624013592997,214.54141872269565,1.4358695886670754,-0.4069102398410987,-1.1994292472615344,0.030500798557471214,0.02949562592256445
2.305e-05,115.12353283770287,99.51199629638013,214.63552913408301,1.437637174481428,-0.4081941764348781,-1.2014884565543098,0.030512847117521953,0.029510706688101684
2.3075000000000002e-05,115.16805018314548,99.56159831987937,214.72964850302486,1.439416464663847,-0.4094895022198841,-1.2035635949487575,0.030524897689388805,0.02952579840434313
2.3100000000000002e-05,115.2125693957264,99.61120744278671,214.8237768385131,1.4412074619901152,-0.4107962198036862,-1.2056546662146028,0.030536950275013238,0.029540901077158205
2.3125000000000003e-05,115.25709047145399,99.66082367810408,214.91791414955807,1.4430101692403703,-0.4121143317980036,-1.2077616741274482,0.030549004876339558,0.029556014712423233
2.3150000000000004e-05,115.30161340634236,99.71044703884604,215.0120604451884,1.4448245891991274,-0.413443840818729,-1.2098846224688005,0.03056106149531484,0.029571139316021375
2.3175e-05,115.34613819641146,99.7600775380398,215.10621573445127,1.4466507246552789,-0.4147847494859246,-1.2120235150260734,0.03057312013388905,0.029586274893842787
2.32e-05,115.39066483768713,99.80971518872522,215.20038002641235,1.4484885784021124,-0.4161370604238442,-1.2141783555926111,0.030585180794014927,0.029601421451784453
2.3225000000000002e-05,115.4351933262011,99.85936000395488,215.29455333015596,1.450338153237337,-0.4175007762609546,-1.2163491479677222,0.030597243477648077,0.029616578995750355
2.3250000000000003e-05,115.47972365799112,99.909011996794,215.38873565478514,1.452199451963076,-0.41887589962993166,-1.218535895956672,0.03060930818674693,0.029631747531651365
2.3275000000000003e-05,115.52425582910091,99.95867118032058,215.48292700942147,1.4540724773859037,-0.4202624331676931,-1.2207386033707293,0.03062137492327281,0.02964692706540539
2.33e-05,115.56878983558029,100.00833756762529,215.57712740320557,1.4559572323168368,-0.42166037951539137,-1.222957274027157,0.03063344368918987,0.029662117602937275
2.3325e-05,115.61332622181617,100.05801099055644,215.6713372123726,1.4575189934786068,-0.4227464667814294,-1.224746935222207,0.030645526962066134,0.02967691198894336
2.3350000000000002e-05,115.65786770288933,100.1076905496098,215.76555825249915,1.457426502203586,-0.42223404583446655,-1.2243372668365824,0.030657696708073324,0.029689712176212926
2.3375000000000002e-05,115.7024142759476,100.15737623465678,215.8597905106044,1.4573345453261641,-0.42172063100050544,-1.2239276850865417,0.030669907273859914,0.029702545917211196
2.3400000000000003e-05,115.74696593813695,100.20706803555316,215.95403397369012,1.4572431234510697,-0.4212062224314518,-1.2235181906065347,0.030682158671536355,0.029715413220965197
2.3425000000000004e-05,115.7915226866015,100.25676594213917,216.04828862874066,1.4571522371835315,-0.420690820280553,-1.223108784032026,0.030694450913190893,0.029728314096482543
2.345e-05,115.83608451848349,100.30646994423942,216.1425544627229,1.457061887129262,-0.42017442470237826,-1.2226994659994679,0.0307067840108896,0.029741248552751485
2.3475e-05,115.88065143092332,100.35618003166304,216.23683146258637,1.4569720738944596,-0.4196570358528266,-1.222290237146309,0.030719157976676233,0.029754216598740793
2.3500000000000002e-05,115.92522342105947,100.40589619420363,216.3311196152631,1.456882798085815,-0.4191386538891311,-1.2218810981109989,0.030731572822572308,0.0297672182433998
2.3525000000000003e-05,115.96980048602852,100.45561842163934,216.42541890766785,1.4567940603104947,-0.4186192789698454,-1.2214720495329705,0.030744028560577005,0.029780253495658354
